id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,umpire1,umpire2,result_margin_zscore
1254092,2021,34,2021-09-28,League,SP Narine,49,2,8,8,field,8,wickets,3.0,128.0,20.0,N,Nitin Menon,HAS Khalid,-0.6431650771735963
1254099,2021,0,2021-09-28,League,KA Pollard,57,12,10,10,field,10,wickets,6.0,136.0,20.0,N,S Ravi,VK Sharma,-0.5049472779772556
1254103,2021,12,2021-09-29,League,YS Chahal,13,13,16,16,field,17,wickets,7.0,150.0,20.0,N,AY Dandekar,KN Ananthapadmanabhan,-0.458874678245142
1254091,2021,34,2021-09-30,League,JR Hazlewood,49,18,0,0,field,0,wickets,6.0,135.0,20.0,N,Nitin Menon,YC Barde,-0.5049472779772556
1254102,2021,12,2021-10-01,League,KL Rahul,13,8,12,12,field,13,wickets,5.0,166.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.5510198777093691
1254089,2021,0,2021-10-02,League,RD Gaikwad,57,0,13,13,field,14,wickets,7.0,190.0,20.0,N,CB Gaffaney,VK Sharma,-0.458874678245142
1254112,2021,34,2021-10-02,League,AR Patel,49,10,2,2,field,2,wickets,4.0,130.0,20.0,N,AK Chaudhary,MA Gough,-0.5970924774414826
1254090,2021,34,2021-10-03,League,GJ Maxwell,49,16,12,16,bat,17,runs,6.0,165.0,20.0,N,KN Ananthapadmanabhan,RK Illingworth,-0.5049472779772556
1254109,2021,12,2021-10-03,League,Shubman Gill,13,18,8,18,bat,8,wickets,6.0,116.0,20.0,N,J Madanagopal,MA Gough,-0.5049472779772556
1254110,2021,12,2021-10-04,League,AR Patel,13,0,2,2,field,2,wickets,3.0,137.0,20.0,N,AK Chaudhary,Nitin Menon,-0.6431650771735963
1254093,2021,34,2021-10-05,League,NM Coulter-Nile,49,13,10,10,field,10,wickets,8.0,91.0,20.0,N,AK Chaudhary,MA Gough,-0.4128020785130284
1254095,2021,0,2021-10-06,League,KS Williamson,57,18,16,16,field,19,runs,4.0,142.0,20.0,N,S Ravi,UV Gandhe,-0.5970924774414826
1254094,2021,12,2021-10-07,League,KL Rahul,13,0,12,12,field,13,wickets,6.0,135.0,20.0,N,K Srinivasan,RK Illingworth,-0.5049472779772556
1254106,2021,34,2021-10-07,League,Shivam Mavi,49,8,13,13,field,8,runs,86.0,172.0,20.0,N,MA Gough,HAS Khalid,3.1808607005918295
1254088,2021,0,2021-10-08,League,Ishan Kishan,57,10,18,10,bat,10,runs,42.0,236.0,20.0,N,Tapan Sharma,VK Sharma,1.1536663123788329
1254101,2021,12,2021-10-08,League,KS Bharat,13,2,16,16,field,17,wickets,7.0,165.0,20.0,N,KN Ananthapadmanabhan,Nitin Menon,-0.458874678245142
1254114,2021,12,2021-10-10,Qualifier 1,RD Gaikwad,13,2,0,0,field,0,wickets,4.0,173.0,20.0,N,Nitin Menon,RK Illingworth,-0.5970924774414826
1254115,2021,34,2021-10-11,Eliminator,SP Narine,49,16,8,16,bat,8,wickets,4.0,139.0,20.0,N,CB Gaffaney,VK Sharma,-0.5970924774414826
1254116,2021,34,2021-10-13,Qualifier 2,VR Iyer,49,2,8,8,field,8,wickets,3.0,136.0,20.0,N,KN Ananthapadmanabhan,MA Gough,-0.6431650771735963
1254117,2021,12,2021-10-15,Final,F du Plessis,13,0,8,8,field,0,runs,27.0,193.0,20.0,N,Nitin Menon,RK Illingworth,0.46257731639712935
1304047,2022,26,2022-03-26,League,UT Yadav,56,0,8,8,field,8,wickets,6.0,132.0,20.0,N,AK Chaudhary,Nitin Menon,-0.5049472779772556
1304048,2022,26,2022-03-27,League,Kuldeep Yadav,6,10,2,2,field,2,wickets,4.0,178.0,20.0,N,RJ Tucker,HAS Khalid,-0.5970924774414826
1304049,2022,26,2022-03-27,League,OF Smith,10,16,12,12,field,13,wickets,5.0,206.0,20.0,N,Nitin Menon,YC Barde,-0.5510198777093691
1304050,2022,26,2022-03-28,League,Mohammed Shami,56,9,5,5,field,5,wickets,5.0,159.0,20.0,N,PG Pathak,VK Sharma,-0.5510198777093691
1304051,2022,30,2022-03-29,League,SV Samson,31,13,18,18,field,14,runs,61.0,211.0,20.0,N,BNJ Oxenford,UV Gandhe,2.0290457072889905
1304052,2022,26,2022-03-30,League,PWH de Silva,10,8,16,16,field,17,wickets,3.0,129.0,20.0,N,J Madanagopal,Navdeep Singh,-0.6431650771735963
1304053,2022,26,2022-03-31,League,E Lewis,6,0,9,9,field,9,wickets,6.0,211.0,20.0,N,RJ Tucker,VK Sharma,-0.5049472779772556
1304054,2022,26,2022-04-01,League,UT Yadav,56,12,8,8,field,8,wickets,6.0,138.0,20.0,N,AK Chaudhary,HAS Khalid,-0.5049472779772556
1304055,2022,26,2022-04-02,League,JC Buttler,10,13,10,10,field,14,runs,23.0,194.0,20.0,N,Nitin Menon,PG Pathak,0.27828691746867507
1304056,2022,30,2022-04-02,League,LH Ferguson,31,5,2,2,field,5,runs,14.0,172.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,-0.13636648012034702
1304057,2022,26,2022-04-03,League,LS Livingstone,6,12,0,0,field,13,runs,54.0,181.0,20.0,N,RJ Tucker,YC Barde,1.7065375091641954
1304058,2022,26,2022-04-04,League,Avesh Khan,10,9,18,18,field,9,runs,12.0,170.0,20.0,N,J Madanagopal,Navdeep Singh,-0.22851167958457416
1304059,2022,26,2022-04-05,League,KD Karthik,56,13,16,16,field,17,wickets,4.0,170.0,20.0,N,AK Chaudhary,HAS Khalid,-0.5970924774414826
1304060,2022,30,2022-04-06,League,PJ Cummins,31,10,8,8,field,8,wickets,5.0,162.0,20.0,N,BNJ Oxenford,KN Ananthapadmanabhan,-0.5510198777093691
1304061,2022,26,2022-04-07,League,Q de Kock,10,2,9,9,field,9,wickets,6.0,150.0,20.0,N,RJ Tucker,Tapan Sharma,-0.5049472779772556
1304062,2022,26,2022-04-08,League,Shubman Gill,6,12,5,5,field,5,wickets,6.0,190.0,20.0,N,AK Chaudhary,VK Sharma,-0.5049472779772556
1304063,2022,26,2022-04-09,League,Abhishek Sharma,10,0,18,18,field,19,wickets,8.0,155.0,20.0,N,Navdeep Singh,Nitin Menon,-0.4128020785130284
1304064,2022,30,2022-04-09,League,Anuj Rawat,31,10,16,16,field,17,wickets,7.0,152.0,20.0,N,BNJ Oxenford,KN Ananthapadmanabhan,-0.458874678245142
1304065,2022,26,2022-04-10,League,Kuldeep Yadav,6,2,8,8,field,2,runs,44.0,216.0,20.0,N,CB Gaffaney,J Madanagopal,1.24581151184306
1304066,2022,26,2022-04-10,League,YS Chahal,56,13,9,9,field,14,runs,3.0,166.0,20.0,N,AK Chaudhary,Tapan Sharma,-0.6431650771735963
1304067,2022,26,2022-04-11,League,KS Williamson,10,5,18,18,field,19,wickets,8.0,163.0,20.0,N,Chirra Ravikanthreddy,RJ Tucker,-0.4128020785130284
1304068,2022,26,2022-04-12,League,S Dube,10,0,16,16,field,0,runs,23.0,217.0,20.0,N,Nitin Menon,N Pandit,0.27828691746867507
1304069,2022,30,2022-04-13,League,MA Agarwal,31,12,10,10,field,13,runs,12.0,199.0,20.0,N,BNJ Oxenford,UV Gandhe,-0.22851167958457416
1304070,2022,26,2022-04-14,League,HH Pandya,10,5,13,13,field,5,runs,37.0,193.0,20.0,N,CB Gaffaney,R Pandit,0.923303313718265
1304071,2022,26,2022-04-15,League,RA Tripathi,6,8,18,18,field,19,wickets,7.0,176.0,20.0,N,GR Sadashiv Iyer,VK Sharma,-0.458874678245142
1304072,2022,26,2022-04-16,League,KL Rahul,6,9,10,10,field,9,runs,18.0,200.0,20.0,N,AK Chaudhary,NA Patwardhan,0.04792391880810724
1304073,2022,26,2022-04-16,League,KD Karthik,56,16,2,2,field,17,runs,16.0,190.0,20.0,N,Chirra Ravikanthreddy,J Madanagopal,-0.044221280656119896
1304074,2022,26,2022-04-17,League,Umran Malik,10,12,18,18,field,19,wickets,7.0,152.0,20.0,N,PG Pathak,R Pandit,-0.458874678245142
1304075,2022,30,2022-04-17,League,DA Miller,31,0,5,5,field,5,wickets,3.0,170.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,-0.6431650771735963
1304076,2022,26,2022-04-18,League,YS Chahal,6,13,8,8,field,14,runs,7.0,218.0,20.0,N,GR Sadashiv Iyer,VK Sharma,-0.458874678245142
1304077,2022,26,2022-04-19,League,F du Plessis,10,16,9,9,field,17,runs,18.0,182.0,20.0,N,CB Gaffaney,N Pandit,0.04792391880810724
1304078,2022,26,2022-04-20,League,Kuldeep Yadav,6,12,2,2,field,2,wickets,9.0,116.0,20.0,N,RJ Tucker,Tapan Sharma,-0.36672947878091483
1304079,2022,28,2022-04-21,League,Mukesh Choudhary,10,10,0,0,field,0,wickets,3.0,156.0,20.0,N,BNJ Oxenford,UV Gandhe,-0.6431650771735963
1304080,2022,26,2022-04-22,League,JC Buttler,56,13,2,2,field,14,runs,15.0,223.0,20.0,N,NA Patwardhan,Nitin Menon,-0.09029388038823345
1304081,2022,28,2022-04-23,League,Rashid Khan,10,5,8,5,bat,5,runs,8.0,157.0,20.0,N,KN Ananthapadmanabhan,UV Gandhe,-0.4128020785130284
1304082,2022,26,2022-04-23,League,M Jansen,6,16,18,18,field,19,wickets,9.0,69.0,20.0,N,Chirra Ravikanthreddy,J Madanagopal,-0.36672947878091483
1304083,2022,26,2022-04-24,League,KL Rahul,56,9,10,10,field,9,runs,36.0,169.0,20.0,N,M Erasmus,HAS Khalid,0.8772307139861514
1304084,2022,26,2022-04-25,League,S Dhawan,56,12,0,0,field,13,runs,11.0,188.0,20.0,N,M Erasmus,Tapan Sharma,-0.2745842793166877
1304085,2022,30,2022-04-26,League,R Parag,31,13,16,16,field,14,runs,29.0,145.0,20.0,N,BNJ Oxenford,KN Ananthapadmanabhan,0.5547225158613565
1304086,2022,26,2022-04-27,League,Umran Malik,56,18,5,5,field,5,wickets,5.0,196.0,20.0,N,CB Gaffaney,Navdeep Singh,-0.5510198777093691
1304087,2022,26,2022-04-28,League,Kuldeep Yadav,56,8,2,2,field,2,wickets,4.0,147.0,20.0,N,AK Chaudhary,PG Pathak,-0.5970924774414826
1304088,2022,30,2022-04-29,League,KH Pandya,31,9,12,12,field,9,runs,20.0,154.0,20.0,N,MA Gough,UV Gandhe,0.14006911827233437
1304089,2022,26,2022-04-30,League,R Tewatia,6,16,5,16,bat,5,wickets,6.0,171.0,20.0,N,HAS Khalid,VK Sharma,-0.5049472779772556
1304090,2022,28,2022-04-30,League,SA Yadav,10,13,10,10,field,10,wickets,5.0,159.0,20.0,N,BNJ Oxenford,YC Barde,-0.5510198777093691
1304091,2022,26,2022-05-01,League,Mohsin Khan,56,9,2,9,bat,9,runs,6.0,196.0,20.0,N,Chirra Ravikanthreddy,CB Gaffaney,-0.5049472779772556
1304092,2022,30,2022-05-01,League,RD Gaikwad,31,0,18,18,field,0,runs,13.0,203.0,20.0,N,AK Chaudhary,KN Ananthapadmanabhan,-0.18243907985246058
1304093,2022,26,2022-05-02,League,RK Singh,56,13,8,8,field,8,wickets,7.0,153.0,20.0,N,J Madanagopal,N Pandit,-0.458874678245142
1304094,2022,28,2022-05-03,League,K Rabada,10,5,12,5,bat,13,wickets,8.0,144.0,20.0,N,R Pandit,VK Sharma,-0.4128020785130284
1304095,2022,30,2022-05-04,League,HV Patel,31,16,0,0,field,17,runs,13.0,174.0,20.0,N,KN Ananthapadmanabhan,MA Gough,-0.18243907985246058
1304096,2022,26,2022-05-05,League,DA Warner,6,2,18,18,field,2,runs,21.0,208.0,20.0,N,Navdeep Singh,NA Patwardhan,0.18614171800444793
1304097,2022,26,2022-05-06,League,TH David,6,10,5,5,field,10,runs,5.0,178.0,20.0,N,J Madanagopal,GR Sadashiv Iyer,-0.5510198777093691
1304098,2022,26,2022-05-07,League,YBK Jaiswal,56,12,13,12,bat,14,wickets,6.0,190.0,20.0,N,Chirra Ravikanthreddy,YC Barde,-0.5049472779772556
1304099,2022,30,2022-05-07,League,Avesh Khan,31,9,8,8,field,9,runs,75.0,177.0,20.0,N,AK Chaudhary,MA Gough,2.67406210353858
1304100,2022,26,2022-05-08,League,PWH de Silva,56,16,18,16,bat,17,runs,67.0,193.0,20.0,N,BNJ Oxenford,N Pandit,2.305481305681672
1304101,2022,28,2022-05-08,League,DP Conway,10,0,2,2,field,0,runs,91.0,209.0,20.0,N,Nitin Menon,R Pandit,3.4112236992523974
1304102,2022,28,2022-05-09,League,JJ Bumrah,10,8,10,10,field,8,runs,52.0,166.0,20.0,N,CB Gaffaney,GR Sadashiv Iyer,1.6143923096999684
1304103,2022,30,2022-05-10,League,Shubman Gill,31,5,9,5,bat,5,runs,62.0,145.0,20.0,N,KN Ananthapadmanabhan,MA Gough,2.075118307021104
1304104,2022,28,2022-05-11,League,MR Marsh,10,13,2,2,field,2,wickets,8.0,161.0,20.0,N,NA Patwardhan,Nitin Menon,-0.4128020785130284
1304105,2022,26,2022-05-12,League,DR Sams,56,0,10,10,field,10,wickets,5.0,98.0,20.0,N,Chirra Ravikanthreddy,CB Gaffaney,-0.5510198777093691
1304106,2022,26,2022-05-13,League,JM Bairstow,6,12,16,16,field,13,runs,54.0,210.0,20.0,N,J Madanagopal,N Pandit,1.7065375091641954
1304107,2022,30,2022-05-14,League,AD Russell,31,8,18,8,bat,8,runs,54.0,178.0,20.0,N,AK Chaudhary,KN Ananthapadmanabhan,1.7065375091641954
1304108,2022,26,2022-05-15,League,WP Saha,56,0,5,0,bat,5,wickets,7.0,134.0,20.0,N,R Pandit,VK Sharma,-0.458874678245142
1304109,2022,26,2022-05-15,League,TA Boult,6,13,9,13,bat,14,runs,24.0,179.0,20.0,N,PG Pathak,Tapan Sharma,0.32435951720078865
1304110,2022,28,2022-05-16,League,SN Thakur,10,2,12,12,field,2,runs,17.0,160.0,20.0,N,GR Sadashiv Iyer,Nitin Menon,0.0018513190759936718
1304111,2022,26,2022-05-17,League,RA Tripathi,56,18,10,10,field,19,runs,3.0,194.0,20.0,N,CB Gaffaney,N Pandit,-0.6431650771735963
1304112,2022,28,2022-05-18,League,Q de Kock,10,9,8,9,bat,9,runs,2.0,211.0,20.0,N,R Pandit,YC Barde,-0.6892376769057098
1304113,2022,26,2022-05-19,League,V Kohli,56,5,16,5,bat,17,wickets,8.0,169.0,20.0,N,KN Ananthapadmanabhan,GR Sadashiv Iyer,-0.4128020785130284
1304114,2022,26,2022-05-20,League,R Ashwin,6,0,13,0,bat,14,wickets,5.0,151.0,20.0,N,CB Gaffaney,NA Patwardhan,-0.5510198777093691
1304115,2022,26,2022-05-21,League,JJ Bumrah,56,2,10,10,field,10,wickets,5.0,160.0,20.0,N,Nitin Menon,Tapan Sharma,-0.5510198777093691
1304116,2022,26,2022-05-22,League,Harpreet Brar,56,18,12,18,bat,13,wickets,5.0,158.0,20.0,N,AK Chaudhary,NA Patwardhan,-0.5510198777093691
1312197,2022,23,2022-05-24,Qualifier 1,DA Miller,15,13,5,5,field,5,wickets,7.0,189.0,20.0,N,BNJ Oxenford,VK Sharma,-0.458874678245142
1312198,2022,23,2022-05-25,Eliminator,RM Patidar,15,16,9,9,field,17,runs,14.0,208.0,20.0,N,J Madanagopal,MA Gough,-0.13636648012034702
1312199,2022,1,2022-05-27,Qualifier 2,JC Buttler,32,16,13,13,field,14,wickets,7.0,158.0,20.0,N,CB Gaffaney,Nitin Menon,-0.458874678245142
1312200,2022,1,2022-05-29,Final,HH Pandya,32,13,5,13,bat,5,wickets,7.0,131.0,20.0,N,CB Gaffaney,Nitin Menon,-0.458874678245142
1359475,2023,1,2023-03-31,League,Rashid Khan,32,0,5,5,field,5,wickets,5.0,179.0,20.0,N,Nitin Menon,HAS Khalid,-0.5510198777093691
1359476,2023,7,2023-04-01,League,Arshdeep Singh,39,12,8,8,field,13,runs,7.0,154.0,16.0,N,BNJ Oxenford,YC Barde,-0.458874678245142
1359477,2023,24,2023-04-01,League,MA Wood,4,9,2,2,field,9,runs,50.0,194.0,20.0,N,AK Chaudhary,NA Patwardhan,1.522247110235741
1359478,2023,16,2023-04-02,League,JC Buttler,43,13,18,18,field,14,runs,72.0,204.0,20.0,N,KN Ananthapadmanabhan,R Pandit,2.5358443043422394
1359479,2023,3,2023-04-02,League,F du Plessis,24,10,16,16,field,17,wickets,8.0,172.0,20.0,N,Nitin Menon,Tapan Sharma,-0.4128020785130284
1359480,2023,8,2023-04-03,League,MM Ali,28,0,9,9,field,0,runs,12.0,218.0,20.0,N,A Totre,BNJ Oxenford,-0.22851167958457416
1359481,2023,10,2023-04-04,League,B Sai Sudharsan,1,2,5,5,field,5,wickets,6.0,163.0,20.0,N,A Nand Kishore,GR Sadashiv Iyer,-0.5049472779772556
1359482,2023,15,2023-04-05,League,NT Ellis,3,12,13,13,field,13,runs,5.0,198.0,20.0,N,KN Ananthapadmanabhan,MV Saidharshan Kumar,-0.5510198777093691
1359483,2023,23,2023-04-06,League,SN Thakur,15,8,16,16,field,8,runs,81.0,205.0,20.0,N,Vinod Seshan,VK Sharma,2.9504977019312615
1359484,2023,24,2023-04-07,League,KH Pandya,4,18,9,18,bat,9,wickets,5.0,122.0,20.0,N,J Madanagopal,YC Barde,-0.5510198777093691
1359485,2023,15,2023-04-08,League,YBK Jaiswal,3,13,2,2,field,14,runs,57.0,200.0,20.0,N,Navdeep Singh,MV Saidharshan Kumar,1.8447553083605361
1359486,2023,26,2023-04-08,League,RA Jadeja,56,10,0,0,field,0,wickets,7.0,158.0,20.0,N,CB Gaffaney,NA Patwardhan,-0.458874678245142
1359487,2023,1,2023-04-09,League,RK Singh,32,5,8,5,bat,8,wickets,3.0,205.0,20.0,N,Nitin Menon,Tapan Sharma,-0.6431650771735963
1359488,2023,16,2023-04-09,League,S Dhawan,43,12,18,18,field,19,wickets,8.0,144.0,20.0,N,BNJ Oxenford,UV Gandhe,-0.4128020785130284
1359489,2023,3,2023-04-10,League,N Pooran,24,16,9,9,field,9,wickets,1.0,213.0,20.0,N,AK Chaudhary,A Nand Kishore,-0.7353102766378233
1359490,2023,10,2023-04-11,League,RG Sharma,1,2,10,10,field,10,wickets,6.0,173.0,20.0,N,MA Gough,R Pandit,-0.5049472779772556
1359491,2023,8,2023-04-12,League,R Ashwin,28,13,0,0,field,14,runs,3.0,176.0,20.0,N,Vinod Seshan,VK Sharma,-0.6431650771735963
1359492,2023,7,2023-04-13,League,MM Sharma,39,12,5,5,field,5,wickets,6.0,154.0,20.0,N,A Totre,J Madanagopal,-0.5049472779772556
1359493,2023,23,2023-04-14,League,HC Brook,15,18,8,8,field,19,runs,23.0,229.0,20.0,N,CB Gaffaney,GR Sadashiv Iyer,0.27828691746867507
1359494,2023,3,2023-04-15,League,V Kohli,24,16,2,2,field,17,runs,23.0,175.0,20.0,N,KN Ananthapadmanabhan,MV Saidharshan Kumar,0.27828691746867507
1359495,2023,24,2023-04-15,League,Sikandar Raza,4,9,12,12,field,13,wickets,2.0,160.0,20.0,N,HAS Khalid,VK Sharma,-0.6892376769057098
1359496,2023,26,2023-04-16,League,VR Iyer,56,8,10,10,field,10,wickets,5.0,186.0,20.0,N,BNJ Oxenford,UV Gandhe,-0.5510198777093691
1359497,2023,1,2023-04-16,League,SO Hetmyer,32,5,13,13,field,14,wickets,3.0,178.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.6431650771735963
1359498,2023,3,2023-04-17,League,DP Conway,24,0,16,16,field,0,runs,8.0,227.0,20.0,N,KN Ananthapadmanabhan,Navdeep Singh,-0.4128020785130284
1359499,2023,16,2023-04-18,League,C Green,43,10,18,18,field,10,runs,14.0,193.0,20.0,N,Nitin Menon,Vinod Seshan,-0.13636648012034702
1359500,2023,18,2023-04-19,League,MP Stoinis,47,9,13,13,field,9,runs,10.0,155.0,20.0,N,J Madanagopal,YC Barde,-0.3206568790488013
1359501,2023,7,2023-04-20,League,Mohammed Siraj,39,16,12,12,field,17,runs,24.0,175.0,20.0,N,AK Chaudhary,GR Sadashiv Iyer,0.32435951720078865
1359502,2023,10,2023-04-20,League,I Sharma,1,8,2,2,field,2,wickets,4.0,128.0,20.0,N,MA Gough,R Pandit,-0.5970924774414826
1359503,2023,8,2023-04-21,League,RA Jadeja,28,18,0,0,field,0,wickets,7.0,135.0,20.0,N,HAS Khalid,VK Sharma,-0.458874678245142
1359504,2023,24,2023-04-22,League,MM Sharma,4,5,9,5,bat,5,runs,7.0,136.0,20.0,N,A Totre,RJ Tucker,-0.458874678245142
1359505,2023,26,2023-04-22,League,SM Curran,56,12,10,10,field,13,runs,13.0,215.0,20.0,N,CB Gaffaney,GR Sadashiv Iyer,-0.18243907985246058
1359506,2023,3,2023-04-23,League,GJ Maxwell,24,16,13,13,field,17,runs,7.0,190.0,20.0,N,MA Gough,MV Saidharshan Kumar,-0.458874678245142
1359507,2023,23,2023-04-23,League,AM Rahane,15,0,8,8,field,0,runs,49.0,236.0,20.0,N,Nitin Menon,Tapan Sharma,1.4761745105036277
1359508,2023,16,2023-04-24,League,AR Patel,43,2,18,2,bat,2,runs,7.0,145.0,20.0,N,J Madanagopal,RJ Tucker,-0.458874678245142
1359509,2023,1,2023-04-25,League,A Manohar,32,5,10,10,field,5,runs,55.0,208.0,20.0,N,AK Chaudhary,A Nand Kishore,1.752610108896309
1359510,2023,3,2023-04-26,League,CV Varun,24,8,16,16,field,8,runs,21.0,201.0,20.0,N,KN Ananthapadmanabhan,R Pandit,0.18614171800444793
1359511,2023,18,2023-04-27,League,YBK Jaiswal,47,13,0,13,bat,14,runs,32.0,203.0,20.0,N,A Totre,YC Barde,0.6929403150576972
1359512,2023,7,2023-04-28,League,MP Stoinis,39,9,12,12,field,9,runs,56.0,258.0,20.0,N,Nitin Menon,Vinod Seshan,1.7986827086284225
1359513,2023,23,2023-04-29,League,J Little,15,8,5,5,field,5,wickets,7.0,180.0,20.0,N,NA Patwardhan,GR Sadashiv Iyer,-0.458874678245142
1359514,2023,10,2023-04-29,League,MR Marsh,1,18,2,18,bat,19,runs,9.0,198.0,20.0,N,MA Gough,Navdeep Singh,-0.36672947878091483
1359515,2023,8,2023-04-30,League,DP Conway,28,0,12,0,bat,13,wickets,4.0,201.0,20.0,N,RJ Tucker,UV Gandhe,-0.5970924774414826
1359516,2023,26,2023-04-30,League,YBK Jaiswal,56,13,10,13,bat,10,wickets,6.0,213.0,20.0,N,Vinod Seshan,VK Sharma,-0.5049472779772556
1359517,2023,24,2023-05-01,League,F du Plessis,4,16,9,16,bat,17,runs,18.0,127.0,20.0,N,AK Chaudhary,GR Sadashiv Iyer,0.04792391880810724
1359518,2023,1,2023-05-02,League,Mohammed Shami,32,2,5,2,bat,2,runs,5.0,131.0,20.0,N,MA Gough,R Pandit,-0.5510198777093691
1359519,2023,24,2023-05-03,League,Unknown,4,9,0,0,field,11,no result,0.0,0.0,0.0,N,AK Chaudhary,NA Patwardhan,-0.781382876369937
1359520,2023,7,2023-05-03,League,Ishan Kishan,39,12,10,10,field,10,wickets,6.0,215.0,20.0,N,J Madanagopal,RJ Tucker,-0.5049472779772556
1359521,2023,16,2023-05-04,League,CV Varun,43,8,18,8,bat,8,runs,5.0,172.0,20.0,N,KN Ananthapadmanabhan,MA Gough,-0.5510198777093691
1359522,2023,18,2023-05-05,League,Rashid Khan,47,13,5,13,bat,5,wickets,9.0,119.0,20.0,N,HAS Khalid,VK Sharma,-0.36672947878091483
1359523,2023,8,2023-05-06,League,M Pathirana,28,10,0,0,field,0,wickets,6.0,140.0,20.0,N,BNJ Oxenford,Navdeep Singh,-0.5049472779772556
1359524,2023,10,2023-05-06,League,PD Salt,1,16,2,16,bat,2,wickets,7.0,182.0,20.0,N,RJ Tucker,YC Barde,-0.458874678245142
1359525,2023,1,2023-05-07,League,Shubman Gill,32,5,9,9,field,5,runs,56.0,228.0,20.0,N,AK Chaudhary,A Nand Kishore,1.7986827086284225
1359526,2023,18,2023-05-07,League,GD Phillips,47,13,18,13,bat,19,wickets,4.0,215.0,20.0,N,Nitin Menon,Vinod Seshan,-0.5970924774414826
1359527,2023,23,2023-05-08,League,AD Russell,15,12,8,12,bat,8,wickets,5.0,180.0,20.0,N,A Totre,J Madanagopal,-0.5510198777093691
1359528,2023,26,2023-05-09,League,SA Yadav,56,16,10,10,field,10,wickets,6.0,200.0,20.0,N,HAS Khalid,VK Sharma,-0.5049472779772556
1359529,2023,8,2023-05-10,League,RA Jadeja,28,0,2,0,bat,0,runs,27.0,168.0,20.0,N,CB Gaffaney,NA Patwardhan,0.46257731639712935
1359530,2023,23,2023-05-11,League,YBK Jaiswal,15,8,13,13,field,14,wickets,9.0,150.0,20.0,N,RJ Tucker,MV Saidharshan Kumar,-0.36672947878091483
1359531,2023,26,2023-05-12,League,SA Yadav,56,10,5,5,field,10,runs,27.0,219.0,20.0,N,Nitin Menon,Tapan Sharma,0.46257731639712935
1359532,2023,16,2023-05-13,League,PN Mankad,43,18,9,18,bat,9,wickets,7.0,183.0,20.0,N,A Totre,J Madanagopal,-0.458874678245142
1359533,2023,10,2023-05-13,League,P Simran Singh,1,12,2,2,field,13,runs,31.0,168.0,20.0,N,CB Gaffaney,NA Patwardhan,0.6468677153255836
1359534,2023,18,2023-05-14,League,WD Parnell,47,16,13,16,bat,17,runs,112.0,172.0,20.0,N,KN Ananthapadmanabhan,Navdeep Singh,4.378748293626782
1359535,2023,8,2023-05-14,League,RK Singh,28,0,8,0,bat,8,wickets,6.0,145.0,20.0,N,Tapan Sharma,Vinod Seshan,-0.5049472779772556
1359536,2023,1,2023-05-15,League,Shubman Gill,32,5,18,18,field,5,runs,34.0,189.0,20.0,N,J Madanagopal,UV Gandhe,0.7850855145219243
1359537,2023,24,2023-05-16,League,MP Stoinis,4,9,10,10,field,9,runs,5.0,178.0,20.0,N,AK Chaudhary,A Nand Kishore,-0.5510198777093691
1359538,2023,11,2023-05-17,League,RR Rossouw,19,2,12,12,field,2,runs,15.0,214.0,20.0,N,KN Ananthapadmanabhan,MV Saidharshan Kumar,-0.09029388038823345
1359539,2023,16,2023-05-18,League,V Kohli,43,18,16,16,field,17,wickets,8.0,187.0,20.0,N,BNJ Oxenford,VK Sharma,-0.4128020785130284
1359540,2023,11,2023-05-19,League,D Padikkal,19,12,13,13,field,14,wickets,4.0,188.0,20.0,N,A Nand Kishore,RJ Tucker,-0.5970924774414826
1359541,2023,10,2023-05-20,League,RD Gaikwad,1,0,2,0,bat,0,runs,77.0,224.0,20.0,N,CB Gaffaney,NA Patwardhan,2.7662073030028074
1359542,2023,23,2023-05-20,League,N Pooran,15,9,8,8,field,9,runs,1.0,177.0,20.0,N,J Madanagopal,UV Gandhe,-0.7353102766378233
1359543,2023,26,2023-05-21,League,C Green,56,18,10,10,field,10,wickets,8.0,201.0,20.0,N,KN Ananthapadmanabhan,RJ Tucker,-0.4128020785130284
1359544,2023,3,2023-05-21,League,Shubman Gill,24,16,5,5,field,5,wickets,6.0,198.0,20.0,N,Nitin Menon,VK Sharma,-0.5049472779772556
1370350,2023,8,2023-05-23,Qualifier 1,RD Gaikwad,28,0,5,5,field,0,runs,15.0,173.0,20.0,N,AK Chaudhary,CB Gaffaney,-0.09029388038823345
1370351,2023,8,2023-05-24,Eliminator,Akash Madhwal,28,10,9,10,bat,10,runs,81.0,183.0,20.0,N,BNJ Oxenford,VK Sharma,2.9504977019312615
1370352,2023,1,2023-05-26,Qualifier 2,Shubman Gill,32,5,10,10,field,5,runs,62.0,234.0,20.0,N,Nitin Menon,RJ Tucker,2.075118307021104
1370353,2023,1,2023-05-29,Final,DP Conway,32,5,0,0,field,0,wickets,5.0,171.0,15.0,N,Nitin Menon,RJ Tucker,-0.5510198777093691
